username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
ScenicLover803,12,,2016-09-30,FRIENDS,2016-09-15,5,Clean & Roomy,"We got a studio room on the 2nd floor facing the street.  The room is pretty ample for the four of us plus our baggage.  There are two sinks in the bathroom and plenty of space for the girls to put their toiletries!  Sockets are everywhere in the room and each of us can just find one next to our side of the beds.  Service was very prompted when we asked for extra comforter.  Complimentary coffee and tea were great!!  The mattress is pretty comfy, but the pillow gave me a neck strain on the next day.",,,5.0,,,5.0,5.0,,,,,8
2ritravelers,89,,2016-08-31,COUPLES,2016-09-12,5,"very pretty, clean, and comfortable, friendly staff, great location","very pretty, clean, and comfortable, friendly staff, great location. This hotel is right in the downtown Solvang area with great walkability, shops, restaurants, windmills, and wine tasting rooms.great views. would definitely stay here again.",,,5.0,5.0,,5.0,,,,,,58
Roxanne,111,"Los Angeles, California",2016-09-30,FAMILY,2016-09-10,5,"Clean, Comfortable, Home Away From Home","When staying at the Hotel Corque, you will be located in the middle of all that Solvang has to offer. Walkable to shops, restaurants, activities and more; the Hotel Corque has a beautiful appointed restaurant and lounge in the parking lot, quiet and comforting rooms with all the amenities of a 5 star hotel. In room coffee maker, dual vanity sink areas, soft sheets, robes,  and comforting mattress. Great patio or balcony on every room, In room safe, refrigerator and attractive furnishings. They have coffee upstairs and a nice reading area for relaxing. Pool was very nice. Staff are friendly and accommodating. Great value and great location. Highly recommend Hotel Corque when visiting the Solvang area.",,5.0,5.0,5.0,,,,,,,,25
PennyB263,76,"Beaumont, California",2016-09-30,FAMILY,2016-09-09,5,Excellent!,"Our room was large and clean. The bed and bedding were very comfortable. The room was well stocked with just about everything you would need. The staff was extremely nice and helpful. My husband is handicapped and was having some problems. Everyone went out of their way to help us. They gave us a closer room so my husband didn't have to walk so far, took care of our luggage and car. They also got a wheelchair for my husband. I can't say enough about this place. When we go to Solvang we will always stay there.",,,,,,,,,,,,21
Janise M,18,,2016-08-31,FAMILY,2016-09-09,5,blissful night,"I told the manager that if I could give this hotel 10 stars, then I would. This is my second visit to the area and this hotel. After a 14 day road trip, it was fantastic to sleep in such a wonderful hotel. I LOVE the decor! Sorry, but I may have to copy some design arrangements. Everyone is so polite and professional. Then the rooms. I am from New York and have stayed in pretty nice hotels. Honestly, this hotel tops everything. It was only two nights but I could have stayed a month",,,5.0,,,5.0,5.0,,,,,2
Thao T,2,,2016-07-31,COUPLES,2016-09-09,3,Good not great,"The hotel was nice and clean, the staff was attentive and competent, and it was also centrally located. It was just a little pricey for what you get but there are limited options so I get it. Nothing to complain about but nothing to say wow about either.",,,,,,,,,,,,0
Bisquit,21,,2016-08-31,FAMILY,2016-09-05,5,Great place to stay,"This was the second time we've stayed there. Very clean, excellent pool area. Close to everything. Moderate rates. Tub and separate shower. Room service from adjacent restaurant was good. Cozy robes provided, too.",Some rooms have balconies that overlook the pool,5.0,5.0,5.0,,,,,,,,15
Diann I,2,,2016-08-31,COUPLES,2016-09-03,5,Central Coast Road Trip,"We were traveling from Santa Barbara to SFO and stopped over in this quaint little town. While we were staying just one night, the rooms were super clean, modern and had nice toiletries. The hotel was a perfect size for a one night stay. Had lunch at a restaurant in the town and it was not good at all. Again, nothing to do with the hotel. However, if you are in town and want a good dinner, check out Brothers Restaurant at the Red Barn in Ynez Valley just up the road. Awesome prime rib.",,,5.0,,,5.0,5.0,,,,,2
Katherine F,218,"Los Angeles, California",2015-11-30,COUPLES,2016-09-03,4,Best full service hotel in Solvang,Really like this hotel.  Lobby area is charming and rooms are spacious and comfortable (full disclosure: I always get a Wine Country Suite).  Ample parking.  Great views from upper floors and convenient stroll to shops etc.  Used to like it better before the adjacent restaurant went downhill.,High floor Mountain view best,,4.0,,5.0,4.0,,,,,,51
Linda B,89,"Santa Clarita, California",2016-08-31,COUPLES,2016-09-01,4,Hotel Corque,"Very nice hotel, our room was comfortable with a nice balcony.  The bed was comfortable, the bathroom was modern, clean and bright.  Centrally located to everything in the little town of Solvang, once we parked our car that was it, we walked everywhere, dinner, theatre, and wine tasting! 
I would definitely stay here again.",Balcony rooms overlooking the pool are nice but can get noisy with kids playing in the pool.,4.0,5.0,,,4.0,,,,,,29
montalvomom,33,"San Diego, California",2016-08-31,COUPLES,2016-08-31,3,Nice Hotel but needs improvement,Spent two days at this hotel on our way to Paso Robles.  The decoration is modern and the hotel looked above average compared with other places we searched.  I would have given this hotel a 4 star except for the fact that we found a small blood stain in the comforter.  The bathroom was clean and everything else was ok.  The outdoor area adjacent to restaurant was very nice. We really enjoyed the restaurant happy hour.,,3.0,4.0,,,,2.0,,,,,13
Fridman408,53,,2016-08-31,COUPLES,2016-08-30,5,Fantastic value for money - a great hotel !!!,"A great hotel , really good value !!! Very friendly, helpful staff that are well trained and care about both guests and the hotel . 
The room are very comfy, very well designed bathrooms and a large clean bedroom. The location is perfectly situated, being in quite spot and a close walk to the village . We would definitely check in again one day . ",,,,,,,,,,,,24
8338y,150,"Chicago, Illinois",2016-08-31,COUPLES,2016-08-25,4,"Nice hotel, little pricey","We booked one of the suites. The room was really nice and the hotel is too. I would say that it is perhaps a little over priced, perhaps it's season/event based prices because it is a busy tourist town but I've stayed in nicer rooms for the money. No complaints about the hotel though apart from a lack of breakfast option.",,,,,,,,,,,,63
W2986WQwilliamw,7,,2016-08-31,FAMILY,2016-08-25,5,Best Hotel in Town,"We had family leisure trip to Solvang, CA again to see this beautiful town so booked this hotel after checking some option. It exceeded my expectation! Room was supper clean and big with more towels and even sleeping wears. The location is also great and    street restaurants are in walking distance. Definitely will boot it again next time if we go there.",,5.0,5.0,,5.0,,,,,,,0
carolinalalalady,18,"Los Angeles, California",2015-09-30,FRIENDS,2016-08-24,5,Perfect Bachelorette Weekend,We had a group of ladies for a wine tasting bachelorette weekend and staying at Hotel Corque was perfect. They allowed us to check in early and secretly put goodie bags for all the ladies in the rooms. We also enjoyed the delicious restaurant the next day for breakfast. The rooms were lovely and the bathrooms nice. I have stayed in Solvang three times and this is my favorite hotel so far.,,,5.0,,5.0,5.0,,,,,,2
Smudge R,149,"Santa Cruz, California",2016-07-31,FRIENDS,2016-08-24,5,Great stay. Great Value.,"I found a great deal for our night in Solvang. The place was quaint, clean, quiet, friendly and comfortable. Really, everything that you want in lodging. The big bathroom was shower-only (yes, I missed not having a tub), but there were two big sinks and mirrors so that two people could comfortably get ready for their day or night at the same time. Unfortunately, we stayed on a Monday, so we didn't get to experience the restaurant or the wine tasting, but we will definitely return to this hotel when in Solvang.",,,5.0,,5.0,,5.0,,,,,43
ventc,32,"Oxnard, California",2016-08-31,NONE,2016-08-21,5,a couple of days awawy from home,"Great room, wonderful staff soothing atmosphere in the hotel and in the Solvang area.  Well appointed bathrooms and beds that were in great shape.  Many good to great restaurants in easy walking distance.  A nice relaxing place to spend a few days.",,,,,,,,,,,,6
