username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
DavidMonaDrew,1,"Fresno, California",2021-10-31,NONE,2021-10-18,5,Best beach vacation ever!,"We've never stayed in an oceanfront hotel before but we decided to this time because we were celebrating our wedding anniversary and our son's birthday. IT WAS AMAZING!!! The staff were all very friendly and professional. They even prepared a heart with rose pedals on the bed for us and a super cute elephant made of towels for our son. The room was spotless and the view was awesome. We could hear and see the waves the whole time which made it so relaxing. We enjoyed the breakfast each morning in the garden and a nightly beach walk to the pier for dinner each night. Never having to think about finding parking added to our no-stress weekend, because we just walked everywhere. The property is so pretty and well maintained. We originally booked for only 2 nights, but it was so nice that we didn’t want our weekend to end. We asked the front desk if there were any available rooms for us to stay one more night. Fortunately, our room was available and they gave us a sweet deal on our third night room price, too! This was the best beach vacation we've ever had! We plan to save up our money and do it again ASAP! ",,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-22,"Thank you for choosing to stay with us during your recent visit to Pismo Beach.  I am delighted to hear that you and your family enjoyed a wedding anniversary and a birthday celebration during your weekend vacation to our property.  

We can't wait to welcome you back to stay with us again.  Until next time, take care!

With Hospitality,
Lulu Lawag
Guest Services Manager",0
nizzrelnutz,1,"Long Beach, California",2021-10-31,NONE,2021-10-18,5,Rooms with a SPECTACULAR view,LOCATION LOCATION LOCATION.  Having a mini fridge and microwave in the room was very useful for us.  They were very helpful in getting me the room I wanted. They also have a breakfast served daily by some very friendly  staff. Shout out to Rosa and Idelia.,,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-18,"Thank you for sharing your review with all of us on TripAdvisor.
 
I am delighted you enjoyed your visit to our property.  We appreciate you acknowledging Rosa and Idelia for providing you with great service during breakfast.  

We are looking forward to welcoming you back for another great stay.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
chuckhackwith,1,"San Clemente, California",2021-10-31,NONE,2021-10-16,4,outstanding ocean view,"Nice surroundings and clean room, satisfactory breakfast, but pricey. Convenient to restaurants and shops in Pismo Beach, and nearby Arroyo Grande and Grover Beach. Not far to Morro Bay and other attractions. ",,3.0,3.0,4.0,5.0,4.0,4.0,Lulu Lawag,Guest Services / Front Office,2021-10-18,"Thank you for choosing to stay with us.  I'm delighted to hear that you enjoyed your visit to our facility and the local attractions on the central coast.  We look forward to welcoming you back real soon!

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Paul N,1,,2021-10-31,NONE,2021-10-13,5,Great hotel during tough time,"My wife and I planned a quick getaway to Pismo Beach to clear our minds after the death of our loved 15 year Boxer. The hotel was beautiful, room and view was incredible. The trip changed in the morning as a medical emergency occurred to my wife. A 911 call was made to the office which they handled and the hotel staff, emergency paramedics and all involved at the hospital were incredible and helped us through this tough time. My wife recovered and we will be back to this hotel in the near future. Sometimes during unplanned events like this you can really see what kind of hotel you’re staying at. They got our vote. We’ll definitely be back. ",,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-15,"Thank you for choosing our Shore Cliff Hotel for your quick getaway.  I'm sorry to hear about your beloved Boxer.  Also, I am very sorry to hear about your unexpected emergency, but I'm very happy that our staff and our local emergency response team reacted in a timely and supportive manner.  Looking forward to having you come back again in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
weivan5,3,"Moreno Valley, California",2021-10-31,NONE,2021-10-11,5,Great location,"We have stayed here previously, and we had no hesitation about rebooking a room there. The room we had was remodeled and we really like the location of the hotel.  You can walk down to the beach or drive to Avila Beach or Pismo Beach in 5 minutes or less.  ",,3.0,4.0,5.0,5.0,4.0,4.0,Lulu Lawag,Guest Services / Front Office,2021-10-15,"Thank you for staying with us again!  We appreciate your trust in our property and I'm glad you enjoyed your most recent visit.  We can't wait to welcome you back for another fantastic getaway!

With Hospitality,
Lulu Lawag
Guest Services Manager",3
harry11082021,1,,2021-10-31,NONE,2021-10-11,5,Great Experience..!,"We had very good experience and hotel is clean, calm and pleasant. Definitely worth the price and stay…! Help desk was helpful during check and they upgraded our room with sofa bed. Room service was very quick.",,,,,,,,Lulu Lawag,Guest Services / Front Office,2021-10-15,"Thank you for sharing your 5 star experience with all of us on TripAdvisor.  I am overjoyed with glee that your visit was a ""Great Experience...!""   If you're traveling to our area again soon, don't hesitate to give us a call.

With Hospitality,
Lulu Lawag
Guest Services Manager ",0
Stay589876,1,,2021-10-31,NONE,2021-10-11,4,Beautiful and Serene Ocean View,"The room is comfortable and amenities good but the patio and ocean view are Outstanding.  Breakfast, especially the chicken tamales, was more than expected. Watching the brown pelicans in their natural habitat from our patio was just so amazing!",,,,,,,,Lulu Lawag,Guest Services / Front Office,2021-10-14,"Thank you for taking the time to provide us with your valuable feedback.  I am delighted to hear that you enjoyed a pleasant stay at our property.  We look forward to welcoming you back again as our guest.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
vhogys6dpi,1,"Santa Barbara, California",2021-10-31,NONE,2021-10-11,3,Good Motel revamp,This place is average but the prices reflect more of a luxury hotel. All in all- it was a clean room & nice view. Breakfast was super basic but included with reservation. Will try other options next time. ,,3.0,5.0,5.0,5.0,3.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-11,"Thank you for taking the time to provide us with your feedback.  We appreciate you giving us a try.  I'm sorry you found our property and prices to be below your standards.  I would like to know more.  Please email me with a phone number or email address so I can discuss your issues personally.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
mnurrutia76,1,,2021-10-31,NONE,2021-10-07,5,Anniversary,It was our anniversary weekend.The room was clean and comfortable. The ocean view from the room was totally amazing. I would stay at this hotel again. I would also recommend this hotel to my family and friends.,,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-11,"Happy Anniversary!  Thank you for choosing to spend your special occasion at our hotel.  I am elated to hear you enjoyed your stay and would recommend us to your family and friends.  Until next time, take care!

With Hospitality,
Lulu Lawag
Guest Services Manager ",0
Explore19812058766,1,,2021-10-31,NONE,2021-10-05,5,Incredible Views,This is a wonderful hotel with breathtaking views of the coast. The room was clean and comfortable and they offered a great continental breakfast that included delicious tamales. Overall this hotel exceeded my expectations.,,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-11,"Thank you for choosing to stay with us during your visit to the central coast.  I'm delighted you enjoyed our ""Incredible Views"" and our property.  We appreciate you letting us know that our hotel exceeded your expectations.  We look forward to welcoming you back for another great visit.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
hawkinsj0e,1,,2021-09-30,NONE,2021-10-05,5,Beautiful and relaxing,Nice and friendly staff. Beautiful setting and views. Very relaxing listening the ocean sounds. You will sleep like a baby listening to the waves at night.nice little breakfast in the morning.easy beach access for walks on the beach. Great dining choices nearby.Rooms have great balconies or patios for watching the ocean and listening to the surf.Nice heated pool for fun or swimming laps.,,4.0,5.0,5.0,5.0,5.0,4.0,Lulu Lawag,Guest Services / Front Office,2021-10-11,"Thank you for taking the time to review your stay with all of us on TripAdvisor.  I am happy you enjoyed your visit to our Shore Cliff Hotel.  I look forward to welcoming you back as our guest again in the near future.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
Jim V,6,,2021-09-30,NONE,2021-10-04,5,Great Location,Great location on the cliff above the sea. Friendly and helpful staff. Rooms are clean and have a great view of the sea. It has a small patio to sit outside. Ground are nicely landscaped. Lots of sea birds hanging on the cliffs. Close to restaurants and hiking trails. Recommend the Pismo Preserve hike. ,,4.0,5.0,4.0,5.0,4.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-10,"Thank you for choosing to stay with us and providing us with your feedback.  I am glad you enjoyed our location and attentive staff.  Give us a call the next time your planning a trip to the Pismo Beach area.  We'd love to assist you on your next visit.

With Hospitality,
Lulu Lawag
Guest Services Manager",0
thecablegirl,114,"Chesterfield, Michigan",2021-09-30,NONE,2021-09-29,5,This Place is a Gem !!,"We spent 4 nights here and it was incredible.   Never missed the daily housekeeping at all, they have a text system and you text and they're at your door pronto with whatever you need.   Our first room was very dark and near the center of the building, I went back to the desk and asked to be moved, we moved to 204 and the view was awesome.    I can't say enough about the housekeeping staff, really wonderful!   The breakfast bar was good, hot selections every morning which were good.  Fresh fruit, including strawberries which was great also.  But, no oatmeal except the packets full of sugar.  Would have preferred a pot of oatmeal or at least some low sugar/healthier packet selections.    Overall, I loved this place and would go back in a minute. We traveled from MI to visit some family in the Bay Area so this was a beach side trip, it was great.  Pool area/spa area was very nice.  Clean, plenty of towels, overall very nice.  ",,5.0,5.0,5.0,5.0,5.0,5.0,Lulu Lawag,Guest Services / Front Office,2021-10-11,"Thank you for choosing our Shore Cliff Hotel for your coastal vacation spot.  I am so happy your visit to the central coast was pleasant.  We look forward to welcoming you back in the future.  Take care!

With Hospitality,
Lulu Lawag
Guest Services Manager",67
