username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Lisbeth C,1,,2021-09-30,FAMILY,2021-09-08,5,Family event,The hollywood hotel is very close to several dance halls which served our purpose well. Pil helped us with several Rooms and was a class act all the way. Highly recomend the hotel as. A family go to in hollwood.,,,,,,,,,,,,1
jimbill,167,,2021-08-31,NONE,2021-09-07,3,Only if it's a good price,"Not many affordable hotels in the area. The room was decent sized. Room was clean, but the bathroom was rough around the edges. Kind of a sketchy area, but the parking ($29/day} was fenced in and secured. 

The staff was much to be desired. Not rude, but could care less.

Would I stay here again? Not if there was a better option.",,,2.0,,3.0,,3.0,,,,,93
Alexandra L,12,,2021-09-30,COUPLES,2021-09-06,5,Such a nice front desk staff,"Really nice place with a great pool area- very pretty and a clean pool. Dena checked me in and helped me with recommendations around the area, she was absolutely great. So was Nancy. They both cared a lot and were helpful.

The room was clean, classy, and had a Hollywood feel. If I were nitpicking I would say the room could do with more substantial pillows, they were a little too unstuffed. That's obviously not a reason not to go to the hotel, but in case the hotel reads this maybe they can buy firmer or more full pillows.",,,,,,,,,,,,8
Aaron G,2,,2021-09-30,SOLO,2021-09-05,5,Great service by pil,"Great stay good service, queen size bed, welcoming, make you feel like home when you enter, welcoming, very clean place, great area non violent, calm comfort staying, nice pool, nice quiet place to I recommend you to stay. Thank you Pil",,,,,,,,,,,,1
Alkielokz,1,,2021-08-31,FAMILY,2021-08-31,5,Excellent customer service,"Hello I checked in on Sunday night I flew in from out of the country and didn’t want to drive home to la puente just to work at kaiser sunset the next day so I decided to stay with you guys. My overall experience was great even though I was their first a short period of time. Nelson from the front desk was a huge help and made check in so much easier, Answered all my questions. Directed me to the parking lot and gave me detailed explanation regarding if I were to come after hours to the hotel on how I would get in an out of the hotel/parking lot. Thank you so much Nelson I really appreciate it.",,,,,,,,,,,,1
Beth R,1,,2021-08-31,FRIENDS,2021-08-29,5,NYC to L.A. ✈️,For 2 travelers to feel safe from NYC to L.A. it just took to walk into the Hollywood Hotel. Nelson at the desk put all our worries at ease. We are now in a nice room overlooking their beautiful courtyard for the next 3 nights! 😎,,,,,,,,,,,,1
Tim M,4,"Dallas, Oregon",2021-08-31,FAMILY,2021-08-28,4,Quick trip to Los Angeles,"The only things that I could find wrong was that the shower was too hard to turn on for my kids. At first I didn't think that the shower worked either. It was just very hard to pull on the water. The drain in the shower was also not screwed in so I warned my kids to be careful not to step on it as it could move and cut their foot. Besides those things everything else was great! Great pool, great location to food and the City transit system.",,,,,,,,,,,,2
Jackie,1,"Newburgh, Indiana",2021-07-31,FAMILY,2021-08-28,5,Jacks Stinson-Smith,"My family stayed at this hotel for a family vacation to LA. The hotel was very charming. The rooms were nice and clean. It was a very comfortable place to stay for the week. It was also located conveniently to most attractions.

Beyond that, the manager and staff were incredible! They were very friendly and helpful! The manager and one particular staff spent significant amounts of time with us mapping out the easiest way to get where we were going. Also, they took the time to tell us about fun attractions and helped us secure tickets .

I have never had such attentive service while staying at a hotel!  When we go back to LA, we will definitely stay there again.

I highly recommend this hotel.",,,,,,,,,,,,1
Mauro Landin,1,,2021-08-31,FAMILY,2021-08-26,5,Great stay!!,"Really nice staff!! Pil the receptionist was really helpful and nice. Great place to stay at, pool was really nice. The room was very big and fit the whole family. Loved the experience throughout my stay and would return with no problem 😌",,,,,,,,,,,,1
Emilio,1,,2021-08-31,NONE,2021-08-26,5,Great Service,This is a very nice hotel to stay in Hollywood. This was our second stay here and Brian at the desk has always been very nice. The area is not the best but not the fault of the hotel and even if it looks not so nice we never had any problems in the hotel.,middle room,,5.0,5.0,,5.0,,,,,,1
Cody,6,"Orlando, Florida",2021-08-31,FRIENDS,2021-08-23,4,First trip to Cali,"Admittedly, my friends and I were a little skeptical of this hotel at first. Living clear across the country, I relied on pictures and the reviews to base my opinion before arriving. It was the cheapest I could find for 5 days. However, my friends and I were pleasantly surprised. The area surrounding the hotel is less than desirable but I felt very safe staying here. When you drive around back, there is gate access for guests to park their cars. Its very secure. I never saw anyone come through the gate who wasn't supposed to. The outside of the hotel could use some TLC but our room inside was better. My friends and I are in wheelchairs so we had the accessible double queen beds. The tile flooring worked well for our wheelchairs. The bathroom was spacious enough for 2 wheelchairs to navigate if needed. There was a built-in shower chair with a hand-held shower head. Shower worked great. My only complaint about the room was the beds were too high for us to transfer easily. Also, the mirrors in the bathroom were too high. In a handicapped accessible room, you should be able to see your self in the mirror while you are getting ready. Not just the top of your head. Unfortunately, weed is legal in Cali so you def. Have to get used to smelling it everywhere...especially when you walk into the hotel. Not much they can do about that unfortunately.Lastly, shout out to Brian at the front desk...I hope he doesn't get in trouble for this but he didn't charge me for having a 3rd person in my room. I work in customer service and the first rule is to make the customer happy...Thank You, Brian. He was so kind and helpful. He was knowledgeable about places to go and see. I def. Had an amazing first time in Cali and I cannot wait to come back. I would recommend this place if you are looking for an affordable place to stay.",,,,,,,,,,,,2
Sarah L,3,,2021-08-31,FRIENDS,2021-08-22,5,This is the place,"After have the MOST exhausted and stressful day of travel and arriving to our reservation super late, Pil turned our day around with his kindness and positivity. This is my second time at The Hollywood Hotel and will definitely not be my last.",,,,,,,,,,,,3
Marci P,1,"Stockton, California",2021-08-31,COUPLES,2021-08-21,5,Very helpful,After a last minute change of plans and in the middle of the night we were able to find the hollywood hotel and Brian at the front desk checked us in. He was very helpful with food recommendations in the middle of the night and was very friendly.,,,,,,,,,,,,1
Bobby C,1,,2021-08-31,FRIENDS,2021-08-20,5,good stay at the HH,the hollywood hotel treats guest right. booking. com did us wrong and cancel our reservation at our hotel. came in and talked to pil and he took care of us right. gave us a great room and took care of us right,,,,,,,,,,,,1
Rockers H,1,,2021-08-31,NONE,2021-08-18,1,"My Child exposed to overwhelming Marijuana odors, had to checkout, refund declined","MY 9 yr old daughter & I left the pool the way which was cold, on returning to our room was overwhelmed by Marijuana odors in the hallways & even in our room, so decided I had no choice but to checkout & relocate to another hotel, the front desk offered no opolagy or refund, showed zero empathy,So I called the police to file a report, on calling the manager days later to file a grievance, she said the same comment that she did not give my child toxic exposure so she declined to offer a refund ,I said CPS would needs to know that families are catered for on these premises & that no regard to the presence of minors is respected, this matter is by no means closed as I will seek my legal options & continue to demand a full refund & apology !",,,1.0,,3.0,3.0,,,,,,1
Massiel C,1,,2021-08-31,FAMILY,2021-08-17,5,Best experience ever from Pil,"The most sought out staff member Pil, he makes us all feel like family. We found this hotel when searching for a safe place to stay. We found Pil and now we won’t leave. The hotel is comfortable and clean. Highly recommended",,,,,,,,,,,,1
Amy R,28,"Stevenage, United Kingdom",2020-09-30,NONE,2021-08-17,4,Lovely,"Our room was recently refurbished so was chic, modern and lush! Two huge double beds with a lovely bathroom and air con. Great location, lovely staff. Would definitely stay here again and would recommend.",,4.0,5.0,,,4.0,,Gisel Miller,General Manager,2021-08-17,"Dear Guest,

Thank you for your TripAdvisor review. I am delighted to hear what a wonderful time you had during your recent stay with us and I hope to have the pleasure of welcoming you back to visit us at Hollywood Hotel again soon! 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",32
Marielle R,1,,2021-08-31,COUPLES,2021-08-10,5,Bad night turned good!,"Came in at about 11:15 pm after realizing the “hotel” we booked down the street was actually a dirty, dingy 2-star motel. Brian was so helpful in getting us a reservation last-minute and was very kind and understanding of our situation. He gave us recommendations about local spots that we can check out and was overall amazing. 

Definitely worth the extra cost to be in a hotel with helpful staff and clean and properly outfitted rooms.",,,,,,,,Gisel Miller,General Manager,2021-08-17,"Dear Guest

Thank you for taking the time to provide us with your review of our Hotel! We are thrilled to hear that you enjoyed your stay with us!

Please reach out to us at any time should you need anything at all. It will remain our top priority to ensure your fullest satisfaction. 

Sincerely, 

Gisel Miller 
Hollywood Hotel
Front Office Manager
",1
