username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Fashionheart,6,"Pleasanton, California",2021-07-31,NONE,2021-08-06,3,Nice Brand New Hotel. Service needs improvement,"Nice brand new hotel, rooms had nice decor and cleanliness was on point.  Good walking distance for Disneyland. Not by Convention Center though.  It’s blocks down across the major intersection from Disneyland.  Actually, saw quite a bit of homeless and sketchy people, especially near the 7 /11 store across the street.  The Habit and Fish restaurant were across the street, nice bonus for first day meal.  Also hotel not far from Cheesecake Factory!!!! Can tell area was rundown and it’s trying to be revitalize.  Front Desk staff needs to show consistent friendly & welcoming demeanor to all their guests. When waiting for hours to check in and see, someone walk up a check instantly; though your a Hilton Honors member, it’s disappointing!  You guys can do better.",,2.0,2.0,5.0,2.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-08-25,"Thank you for your feedback Fashionheart! We appreciate you taking the time to share your experiences with other travelers, and hope the few issues you mentioned do not deter you from staying with us again in the future. We would love to have you back and roll out our best possible Hamptonality!

-Brenna S. 
Reservation Supervisor",3
ANH721,1,,2021-07-31,NONE,2021-08-04,3,Accommodation is new and nice….,"The room was clean and spacious, kids were very happy to have bunk bed, but it was really noisy and couldn’t sleep during our stay. People next door talked loud till 1-2am, also we heard somebody(maybe kids) were running and stomping upstairs till also midnight. At first night I tried to ask the staff to contact them but the front desk staff was not nice and noise kept going on, the next morning I again tried to  ask the staff at front desk, she was very rude and cold. If you don’t like to hear noise, I don’t think I can recommend this hotel. Although, other staffs were very friendly, nice and helpful. Only first day and next morning, i had a bad luck with staff.",,4.0,3.0,1.0,3.0,4.0,4.0,Brenna Simpson,Guest Services / Front Office,2021-08-25,"Thank you for staying with us ANH721! We appreciate your honesty as we look for reviews to provide insight and constructive feedback regarding our hotel’s service and amenities to better our guest experience. We addressed the opportunities for improvement you detailed and welcome any additional comments or suggestions you’d like to share. If you return to our area, we hope you will give us another chance to demonstrate our typically outstanding Hamptonality.

-Brenna S. 
Reservation Supervisor",0
AJones640,6,"Philadelphia, Pennsylvania",2021-07-31,NONE,2021-07-31,2,Overpriced," Hotel room rate and parking rate was very overpriced for the nominal and average service received

Bed was very uncomfortable

Only positive thing was hotel was in a safe location.

Will not be better booking this hotel again ",,1.0,2.0,2.0,3.0,2.0,2.0,,,,,6
CHANTAL M,1,,2021-07-31,FAMILY,2021-07-28,5,Birthday,"Rooms & Service was amazing!  Super Clean too. Disney parks, angels stadium and the garden shopping  center are super close. Couldn't have chosen a better place to stay for birthday celebration!

Thanks Angelo🙂",,,,,,,,Brenna Simpson,Guest Services / Front Office,2021-08-25,"Thank you for your wonderful review of our hotel Mmats1982! We're so happy to hear that you enjoyed your time with us, and that our staff was so welcoming towards you. Please come back and visit again soon!

-Brenna S. 
Reservation Supervisor",1
tillch,39,,2021-07-31,NONE,2021-07-25,5,Spacious,The room was great. Very large.  The room was very clean and had everything we needed   The breakfast was boxed and was just so so.  Need more selection but was better than nothing. Need to increase soft drink/drink selection for purchase,,5.0,5.0,5.0,4.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you for your great review tillch! We appreciate you taking the time to write about your experience at our hotel, and we are thrilled that you enjoyed your time with us.  Come back soon! 

-Brenna S. 
Reservation Supervisor",9
Quin104,1,,2021-07-31,BUSINESS,2021-07-25,4,"Good Location, New Property","Easy accessible location with easy access to food/attractions near the area. Need to bring back housekeeping. Everyone places their trash outside their room because house keeping wont come into your room for any reason. Also a side note in the parking lot, the stall spaces are tiny! Mostly filled with large family SUV’s, even if parked perfectly your car will still be over the white lines. You could tell they tried to squeeze in every parking spot they could. Also given the new construction of the hotel should have added an EV charger. ",,4.0,3.0,4.0,5.0,4.0,4.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you for your great review on our hotel Quin104. We appreciate your honest feedback, and are always working hard to improve our services for all our guests. We hope you choose to stay with us again on your next Anaheim trip!

-Brenna S. 
Reservation Supervisor",0
Whitx4,3,"San Jose, California",2021-07-31,NONE,2021-07-24,5,No complaints here!,"Great hotel, price, room, location, and more! Friendly staff, clean, walked to Disney, easy location, clean, and loved our King/Bunk Bed room, great price as well. Would definitely recommend, and stay again. ",,5.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you for your great review on our hotel Whitx4! We're so happy that you and your family enjoyed our hotel, especially our favorite room - the Kids King Suite. We appreciate your kind words, and hope to have you all back on your next Anaheim getaway. See you soon!

-Brenna S. 
Reservation Supervisor
",2
kburti400862,1,"Santa Rosa, California",2021-07-31,NONE,2021-07-23,4,Confirm your room,The property and staff are great. No complaints there but if you booked on Priceline confirm your room with the hotel. I booked a kind with bunk beds and they sent me to a king only. Said that is what I booked when I know for a fact I booked with bunk beds. They were able to accommodate me only after I went all the way to the wrong room and back after a long day of travel. Could have turned out badly for my family. ,,5.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you so much kburti400862! We are thrilled to hear that you enjoyed your stay with us here at the Hampton Inn & Suites Anaheim.  We apologize for the confusion with your room reservation, but we are glad our staff was able to accommodate you with the correct room type. We hope you will visit us again soon!

-Brenna S. 
Reservation Supervisor",0
duytran01081976,1,,2021-07-31,NONE,2021-07-21,5,Great!,We loved it here very clean and comfortable. The front desk service was really nice and answered all our questions. The only thing was the boxes complimentary food it was a meh. But overall it was a nice experience ,,5.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you for your wonderful review of our hotel duytran01081976! We're so happy to hear that you enjoyed your time with us, and that our staff was so welcoming towards you. Please come back and visit again soon!

-Brenna S. 
Reservation Supervisor",1
Nohemi T,1,,2021-07-31,FAMILY,2021-07-21,5,Disneyland,"Its a really nice hotel , very clean , Really good service 
If you ask for clean  Towels they take care really fast 
By the way Adrian was really nice and helpful :) 
Its really close to Disneyland like 18 -20 min walking 
I will definitely will come back to this hotel !",,,,,,,,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thank you for your great review nohemit980! We're so happy you enjoyed your time at our hotel, and appreciate you taking the time to give Adrian a shout out. Hope to have you back soon!

-Brenna S. 
Reservation Supervisor",2
Trip35561785439,1,,2021-07-31,NONE,2021-07-17,5,Great stay,"Our rooms were clean, beds were comfortable, the hotel is quiet - even with lots of guests, we couldn't hear people above us or out in the hallways. we enjoyed the grab and go breakfast and the hotel was very close to Disneyland, which was the purpose for our trip.",,5.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-27,"Thanks for taking the time to review us Trip35561785439! We appreciate all the kind words you wrote about our hotel and amenities. Please come back and visit us again soon! We'd love to host you again.

-Brenna S. 
Reservation Supervisor",1
erikaB2470XY,1,,2021-07-31,NONE,2021-07-14,5,VERY CLEAN,The room is exactly how pictured on their website. Everything in the room was very clean which I appreciate so much especially during this pandemic. I couldn’t complain when it came to the cleanliness to this hotel.  Checking in was super fast and easy. Front desk was polite and helpful. The only thing I thought was not so decent was there free breakfast that was served in to go boxes. ,,4.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-15,"Thanks for staying with us erikaB247OXY!   We appreciate your kind words, especially about the cleanliness and neatness of your room. Our housekeepers work hard daily to ensure every guest has a spotless room to relax in. We hope to see you soon!

-Brenna S. 
Reservation Supervisor",1
rescue2cpr2003,1,"San Diego, California",2021-07-31,NONE,2021-07-12,5,Great experience,Had a great time and great experience  our family was very happy with the pool  the staff. And how easy it was to park and just walk in to the hotel and experience the great comfort the Hilton has to offer. I would definitely recommend this hotel to anyone ,,4.0,5.0,5.0,5.0,5.0,5.0,Brenna Simpson,Guest Services / Front Office,2021-07-15,"Thank you for staying with us rescue2cpr2003! It's great to hear that you and your family had a great time enjoying our hotel and amenities! Please come back and visit us again soon, we'd love to have you!

-Brenna S. 
Reservation Supervisor",1
TotalDisneyFreaks,196,,2021-06-30,NONE,2021-07-10,5,Great Hotel.....,This is a very nice modern Hampton in a good location.  There are many places to eat within walking distance.  We had a suite and it was very large.  Only improvment we recommend is to vary the COVID safe breakfast. It wasn't very good and the parking is expensive.  Overall a great stay!,,4.0,4.0,,,4.0,,Brenna Simpson,Guest Services / Front Office,2021-07-15,"We're so happy to hear you had a great stay TotalDisneyFreaks! Thank you for all your wonderful feedback on our hotel. We appreciate you taking the time to share your experience with other travelers, and we'd love to have you back again soon for more fun! See you soon!

-Brenna S.
Reservation Supervisor",162
