username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
vancedatsme,6,,2021-09-30,NONE,2021-10-06,4,A Gathering for a friends last night as a single.  =D,"When booking a room make sure you ask for Lorena she was great.   Has great follow up and made sure everything is taken care of.

On arriving i noticed one of the request i had asked wasnt taken care of so I spoke to lovely young lady Sinda I believe her name was unique (forgive me if i butchered you name) she was able to get my request done and the rest of the stay was awesome.

Thanks again",Unless you want more activity by the pool area plus the crowd noise go for towe rooms,,4.0,4.0,4.0,,,A H,Other,2021-10-07,"Greetings vancedatsme,

Thank you for spending your night out with us! We're happy to know Lorena took such good care of you all, and that we were able to swiftly accommodate the request that hadn't been taken care of. We hope you will celebrate many more future milestones with us!

Until next time,
Don Jacinto, Managing Director",1
GoTribe2018,5,,2021-09-30,NONE,2021-10-05,5,Beautiful hotel,"We stayed at the Roosevelt overnight, as it was an easy walk to and from the Hollywood Bowl. They upgraded us to a larger room — nice gesture! Accommodations were superior. Also, we relaxed by having a drink by the pool… The Roosevelt is a great place to stay!",,,5.0,5.0,,5.0,,A H,Other,2021-10-06,"Greetings GoTribe2018,

Sounds like you made the most of your overnight visit! We agree we are the place to stay for an easy commute to the Hollywood Bowl, and we're glad you found time for our iconic pool, too. Join us again so you can linger longer!

All the best, 
Don Jacinto, Managing Director",0
Ryan L,1,,2021-09-30,COUPLES,2021-10-03,5,Loved it! Best ever!,My girlfriend and I had the time of our life in LA and the Hollywood Roosevelt was a major part of it! It truly put us right at home in the city and gave us a place we wanted to spend just as much time at as we did the city and the sights- can’t recommend it enough and we will be back!,,,,,,,,A H,Other,2021-10-06,"Greetings ryan,

We love knowing you both had the time of your lives in Hollywood, and we can't think of a better home base than our historic and iconic hotel. Thank you for your recommendations to others and we await your return!

Warmly,
Don Jacinto, Managing Director",0
Eric M,1,,2021-09-30,BUSINESS,2021-09-28,5,What a gem!  Hospitality you just don't get anymore!,"What a gem!  What character!  What history!  The hospitality is something I haven't experienced in a while, everyone was so friendly!  Chris O. and the other bell persons went out of their way to accommodate and were super friendly!  Will be staying again!",Fun is to be had late into the evening with the cabana rooms!,,5.0,5.0,3.0,,,A H,Other,2021-09-29,"Greetings EricMrRGS,

As you discovered, the heart of our historic hotel lies in our hospitality and the stories we can share. We will be sure to let our hardworking valet team know they were appreciated, and we hope to have you join us again!

Best regards,
Don Jacinto, Managing Director",0
Brandy H,4,"Cleveland, Ohio",2021-09-30,FRIENDS,2021-09-28,5,Extending Gratitude,"Omar from OmarGoshTV, his fiancé, and a friend recently filmed a bit about this hotel! I wanted to just say what an amazing staff it has to have been so kind. Bill, the Security Ambassador.. You Rock!!",,,,,,,,A H,Other,2021-09-29,"Dear Brandy,

We are glad to know that word spreads! Thank you for sharing your kind words with us, and Bill will appreciate your praise as well. Join us soon!

With regards,
Don Jacinto, Managing Director",0
Kelly G,2,,2021-09-30,NONE,2021-09-28,5,On Hollywood BLVD.,"Best experience. Would stay there over and over again. Staff were friendly hospitable and very respectful. That is not so common nowadays.
I will definitely stay there as often as I can.
Nostalgic but yet very well updated. Didn't feel like an old building. It actually made you feel like you went back in time.",,,5.0,,,5.0,5.0,A H,Other,2021-09-29,"Greetings kelly,

We, too, feel as though we have stepped back in time at the Hollywood Roosevelt, and we're glad that you enjoyed our sense of history and our role here in Hollywood. Thank you for sharing your top score with us, and we hope to have you back with us again just as soon as your travels allow.

Warm regards,
Don Jacinto, Managing Director",0
One C,1,"Heaton, United Kingdom",2021-09-30,FRIENDS,2021-09-28,5,Top review for a top guy,Great hotel and a BIG shout out to bill- supervisor for some fantastic storys about the hotel. Ive not been here but if i ever visited hollywood i would definitely visit the hollywood roosevelt hotel x,,,,,,,,A H,Other,2021-09-29,"Dear Lee_haste,

Bill is indeed a gem, and will definitely smile to know he is so appreciated by so many. We would love to introduce you to the Hollywood Roosevelt, and hope to host you here in LA one day soon.

Best,
Don Jacinto, Managing Director",1
Sbain76,40,"Temecula, California",2021-09-30,COUPLES,2021-09-27,1,Incredible hotel.   Very poor service.,"This is a very cool hotel. Amazing pool & fun place. All was good until my wife left her purse at the restaurant in the hotel the night before, and realized it the morning after. They say the bad times differentiate the best organizations. This was the point this hotel fell flat on its face. Dismissal, didn’t care, wouldn’t help at the front desk, beyond terrible service.  We made at least 20 phone calls back here…frankly, we would have gotten more help finding her purse from a complete unpaid stranger, or the Motel 6. They even argued over how we were going to pay for it…we spent $800 in less than 24 hours there on the room and multiple meals and drinks, and it took multiple calls to figure out who was paying for the shipping for my wife’s purse and which account. Who cares, we just want the purse back. Ridiculous. So sadly, this level of service is intolerable to me, so we will not return.",,,,,,,,A H,Other,2021-09-29,"Dear Shain76,

Your candid review is appreciated, as we continually strive for excellence for every guest. While we're glad to hear that you loved our hotel and its iconic history, we share in your frustration that returning your purse to you proved to be such an ordeal. We are glad the purse was safely located and returned to you, and we hope to leave you with a better lasting impression should you find yourselves visiting LA again.

Kindly, 
Don Jacinto, Managing Director",26
Tonya R,2,,2021-09-30,FRIENDS,2021-09-27,5,Omargoshtv and Kris star,Thank you for showing my friends around the hotel Roosevelt 17 minutes ago oh my omargosh TV and Kris Star Bill you're an awesome supervisor thank you for showing them around and telling them some stories I am absolutely positively going to come visit you guys someday soon. I hope that you're still there when I get to come to Los Angeles and check out the Roosevelt hotel.,,,,,,,,A H,Other,2021-09-29,"Dear 734tonyar,

It was our pleasure to host your friends and give them the tour Bill is known for, and we, too, hope to have you join us one day soon!

Until then,
Don Jacinto, Managing Director",0
Pamela G,1,"Boston, Massachusetts",2021-09-30,FAMILY,2021-09-27,5,Bill is the BOMB!!,"My daughter (14) and I were checked in a whole 10 minutes when we met Supervisor Bill! Soph dragged me ghost hunting! Lol!  When we stumbled onto Bill he was working with a few people already. He noticed that we were wandering aimlessly and asked if we needed help. Once he heard that my daughter was ghost hunting, he welcomed us into the nearly finished tour! He gave us the hotel’s history and took us behind closed doors to view places of past grandeur’s!! Including “Marilyn’s” room! He was very knowledgeable and had a true love for his job! When the tour completed, he offered to take us to the parts that we had missed! Sadly, he shared that it was his last night at this amazing hotel! Having an employee that is proud of his job and it’s history is a true ASSET! After 14 years at the Roosevelt his time was filled with many memories. Thank you BILL for the amazing tour! Good luck on your next journey! You made our stay the BEST!",,,,,,,,A H,Other,2021-09-28,"Dear Rupunzl1,

We love hearing that you and your daughter made such fun memories with Bill, exploring the colorful history of the Hollywood Roosevelt! Bill does indeed possess a wealth of knowledge on Hollywood glamour and history, and we count ourselves lucky to have had his enthusiasm and education to add to our ambiance and charm. We hope to have you back with us again soon!

Kind regards,
Don Jacinto, Managing Director",0
