username,contributions,location,staydate,triptype,reviewdate,overallrating,revtitle,reviewtext,roomtip,value,service,sleepquality,locationrev,rooms,cleanliness,responder,responderposition,responsedate,response,helpful
Tia J,1,,2021-09-30,FAMILY,2021-10-12,5,High end hotel,Beautiful hotel in a great location especially for shopping. Loved the vibe. Very clean with friendly and helpful staff. Walking distance to great restaurants and has a yummy coffee shop with food if you are on the go. Highly recommend this hotel!,,,,,,,,McClinton Heil,General Manager,2021-10-12,Thank you 440tiak for your review! We appreciate your 5 star rating and look forward to your return visit at Hotel Emblem!,0
Jacob S,2,"San Francisco, California",2021-10-31,NONE,2021-10-12,5,Our favorite hotel in San Francisco,"Me and my wife have been guests of the Emblem for 3 times already, and each time it's a delight. The place has it's unique vibes, and what we like the most about it is that the rooms are designed to make you feel at home, or at least in a very cozy environment, as opposed to a rather ""cold"" and generic hotel room. The staff is incredibly friendly and helpful, and all the amenities are on the finer side.",,5.0,5.0,5.0,5.0,5.0,5.0,McClinton Heil,General Manager,2021-10-12,"Thank you Jacob S for your 5 star review. I will definitely make sure to share your feedback with the team. I hope you have an amazing rest of the week!
",1
tanjabrowne808,1,,2021-10-31,NONE,2021-10-12,5,so cute and clean,"Great bed linens (good pillow, duvet), great water pressure, everything felt clean, hallways smelled amazing (what is that scent?), surprisingly quiet for being where it is! Small and slow elevator actually ended up being charming.  Safe bet!",,5.0,5.0,5.0,5.0,5.0,5.0,McClinton Heil,General Manager,2021-10-12,Thank you tanjabrowne808 for your positive review. The scent that we use is a custom scent that was developed around items from the Beat Generation. We look forward to welcoming you back in the near future. ,0
Odyssey731882,10,,2021-10-31,SOLO,2021-10-11,5,Fantastic couple of days in San Francisco,"I stayed at the Hotel Emblem, a fabulous hotel a cut above the rest.   Fabulous location, close to cable cars, restaurants, and upscale shops.   Downtown is a few blocks away and Fisherman’s Wharf is a thrilling cable car ride away.   The personnel at the hotel, particularly Fungai at the front desk as well as other personnel, were extremely friendly and accommodating.  Powell Street  Bart train was four blocks away by foot.   The rooms were spacious, comfortable and incredibly affordable.   At every turn was a delightful, funky design surprise.   I will definitely stay at the Hotel Emblem on my next visit.  PS, if you plan on traveling anytime soon, be prepared to wear a mask Everywhere and show your vaccination card for entrance to dining or shopping.   I felt totally Covid safe because of it. ❤️",,,,,,,,McClinton Heil,General Manager,2021-10-11,Thank you Odyssey731882 for your review. I can't wait to recognize Fungai! We look forward to welcoming you back to Hotel Emblem in the future. ,2
13Charlie13,20,"Atlanta, Georgia",2021-09-30,NONE,2021-10-09,5,First time to San Fran - We  loved our Stay here!,"We absolutely loved our stay at the Hotel Emblem.  It's small and very clean and ultra cool. The hotel bar and the lobby are gorgeous and it's right by Union Square and Chinatown. We  looked forward to coming back to our room each  night after a full day of  sightseeing. Extra points for the Nespresso machine in  each room!! Such a nice detail. Go see Gitanjali at the front desk - she is the kindest  most accommodating ""first face"" to see  each day,  and  even gave  us recommendations  for our  trip to Big Sur. Thank you, Gitanjali and everyone at Hotel  Emblem!",We chose a street  view and slept fine.,,5.0,5.0,,5.0,,McClinton Heil,General Manager,2021-10-10,Thank you 13Charlie13 for your review! We are delighted that you had a fantastic stay with us. We appreciate your review and look forward to your return visit at Hotel Emblem!,8
Flyer601906,1,,2021-09-30,NONE,2021-10-05,5,Fantastic hotel,"My family and I loved this hotel.  The theme was funky, which appealed to our daughter, and the hotel was immaculate, which appealed to my wife.  And I highly recommend the salad with the lox, poached egg, avocado and feta cheese.",,,,,,,,McClinton Heil,General Manager,2021-10-06,Thank you Flyer601906 for your positive feedback! The staff was very excited to see your review. We look forward to your return stay.,0
mstone684047,1,,2021-10-31,NONE,2021-10-05,3,"Not the worst, not the best","Good concept, but...room was tiny; missing some items.  Door to the room next door did not close properly. Walls were super thin, so could hear guests stumbling in early in the morning. Staff was variable- some clearly trying to help; others disinterested. Given all the choices the area, not sure I would stay there again.",,2.0,3.0,3.0,4.0,2.0,4.0,McClinton Heil,General Manager,2021-10-08,"Hi mstone684047, we have tried reaching out to you regarding your review but have not been unable to reach you. Can you please contact me at your earliest convenience? ",0
glgdl,1,,2021-09-30,NONE,2021-10-04,5,"Wonderful boutique hotel, excellent service","Staff is extremely helpful and welcoming, without being obtrusive. Anything we asked for--extra espresso capsules, restaurant recommendations, etc.--was offered graciously. The hotel is tastefully appointed, with excellent quality mattress and bedding. The Beat poet theme adds a lot of fun and interest without being obtrusive. Location can't be beat, and the value is great for the quality.",,5.0,5.0,5.0,5.0,5.0,5.0,McClinton Heil,General Manager,2021-10-04,Thank you glgdl for your 5 star review. We look forward to having you stay with us again!,0
BobB52921,1,United States,2021-09-30,NONE,2021-10-04,5,Perfect Location,My wife and I decided to stay here for a quick weekend trip to just get away and see a ball game. We couldn’t be happier with the location  right in the heart of everything we wanted to do and see. Within walking distance of the ballpark and fisherman’s warf. Would recommend this Hotel to anyone visiting.,,5.0,5.0,5.0,5.0,5.0,5.0,McClinton Heil,General Manager,2021-10-04,Thank you BobB52921 for your positive feedback! The staff was very excited to see your review. We look forward to your return stay.,0
FloralAloha,31,,2021-09-30,NONE,2021-10-03,5,This hotel is seriously awesome,"If you’re thinking about booking here, do it!!!

I think the unique touches the hotel and staff offer make it a 5 star property and I really liked how it felt like a boutique experience, not a nameless, generic experience like you’d get at a bigger chain brand. 

I’ve stayed at the Omni, Four Seasons, Intercontinental, Hyatt, etc. and the service at the Emblem was better than most other places. The staff really do make you feel special and they have cool things to offer at the property that makes your stay unique like the city of San Francisco. 

Examples-
We borrowed bikes for free and got to take them on a spin around the city (make sure not to do a hilly path bc they’re Huffy beach cruisers with no gears and back pedal brakes haha)
We got free bath bombs to use upon request.
They offered me a free upgrade for my birthday and the front desk offered me a book as a little gift. In fact, this hotel has curated books you can read in your room and take home for a small fee!
I asked if they had shuttle service and because it was so early and I didn’t plan ahead to call the night before, the front desk comped me an uber bc she didn’t know the answer if the service was available which was so far above and beyond my expectations that I’ll never forget that gesture!

The decor is really neat, with the quotes and art and all of their stylish touches. It makes for great IG photo ops!

The shower is pretty amazing! They use nice bath products and the towels are luxurious. 

I loved the espresso maker in my room! 

The bed was super comfortable!

The location is great- very central to everything but just far enough off the beaten trail that there’s not a ton of crackheads floating around. The hotel felt safe coming and going at late/ early hours. 

The coffee shop is tasty though the craft drinks take a while to be made. 

Everything was really clean and nicely renovated. 

Overall, I highly recommend this place! A hotel hasn’t impressed me this much in a long time!",,5.0,5.0,5.0,5.0,5.0,5.0,McClinton Heil,General Manager,2021-10-04,Thank you FloralAloha for your positive feedback! The staff was very excited to see your review. We look forward to your return stay.,6
Topher S.,1,,2021-09-30,NONE,2021-10-03,5,"Fun, Eclectic Hotel in Heart of SF","Really fun hotel, with a great location in the city.  Went there for a fun night out, and this place was a great homebase for the evening.  There's a youthful, boutique feel and the service was outstanding.  10/10 would recommend!  The staff was very welcoming and left us with zero negative feedback which rarely happens!",,,5.0,5.0,5.0,,,McClinton Heil,General Manager,2021-10-04,Thank you christophersU3369WS for your review. Please let me know when you choose to return to Hotel Emblem. ,0
Fabiola P,1,,2021-09-30,COUPLES,2021-10-02,5,In town for Football and just some relaxation,What a fantastic experience. We really enjoyed our time at The Emblem. Love the atmosphere of the lounge and friendliness of the staff. Location is amazing. Walking distance to everywhere we needed to go. We will only stay at this hotel moving forward.,A room at the end of the hallway.,,,,,,,McClinton Heil,General Manager,2021-10-04,Thank you Fabiola P for your review. Please let me know when you choose to return to Hotel Emblem. ,0
